ts,client,query,type,response,rcode,latency_ms
2026-02-11T11:39:58.329Z,ENG-MAC-04,updates.microsoft.com,A,74.112.186.55,NOERROR,41
2026-02-11T11:41:56.550Z,BLD-RUN-02,box.com,A,52.92.128.17,NOERROR,62
2026-02-11T11:42:54.572Z,ENG-MAC-17,updates.microsoft.com,A,74.112.186.55,NOERROR,65
2026-02-11T11:44:04.921Z,BLD-RUN-02,api.github.com,A,74.112.186.55,NOERROR,68
2026-02-11T11:46:45.529Z,FIN-WS22,login.microsoftonline.com,A,13.107.42.14,NOERROR,63
2026-02-11T11:48:10.062Z,FIN-WS22,api.github.com,A,74.112.186.55,NOERROR,36
2026-02-11T11:50:20.049Z,LINUX-JUMP-01,login.microsoftonline.com,A,74.112.186.55,NOERROR,13
2026-02-11T11:52:11.069Z,BLD-RUN-02,api.github.com,A,74.112.186.55,NOERROR,9
2026-02-11T11:53:01.215Z,FIN-WS17,api.github.com,A,13.107.42.14,NOERROR,45
2026-02-11T11:55:14.901Z,FIN-WS22,login.microsoftonline.com,A,13.107.42.14,NOERROR,36
2026-02-11T11:56:41.689Z,LINUX-JUMP-01,updates.microsoft.com,A,74.112.186.55,NOERROR,33
2026-02-11T11:59:02.919Z,ENG-MAC-04,box.com,A,52.92.128.17,NOERROR,44
2026-02-11T12:01:08.429Z,ENG-MAC-04,updates.microsoft.com,A,74.112.186.55,NOERROR,20
2026-02-11T12:02:57.164Z,FIN-WS17,cdn.slack.com,A,52.92.128.17,NOERROR,56
2026-02-11T12:04:53.163Z,FIN-WS22,login.microsoftonline.com,A,13.107.42.14,NOERROR,17
2026-02-11T12:05:46.418Z,FIN-WS22,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,24
2026-02-11T12:07:04.006Z,ENG-MAC-17,cdn.slack.com,A,13.107.42.14,NOERROR,59
2026-02-11T12:08:09.908Z,FIN-WS22,box.com,A,140.82.112.5,NOERROR,31
2026-02-11T12:10:00.646Z,ENG-MAC-17,updates.microsoft.com,A,13.107.42.14,NOERROR,30
2026-02-11T12:10:59.063Z,FIN-WS22,login.microsoftonline.com,A,74.112.186.55,NOERROR,3
2026-02-11T12:13:42.078Z,ENG-MAC-04,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,2
2026-02-11T12:15:20.305Z,FIN-WS22,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,20
2026-02-11T12:16:46.116Z,FIN-WS22,updates.microsoft.com,A,140.82.112.5,NOERROR,38
2026-02-11T12:19:02.306Z,FIN-WS17,registry.npmjs.org,A,52.92.128.17,NOERROR,51
2026-02-11T12:20:50.308Z,ENG-MAC-17,registry.npmjs.org,A,74.112.186.55,NOERROR,37
2026-02-11T12:22:49.728Z,BLD-RUN-02,registry.npmjs.org,A,74.112.186.55,NOERROR,56
2026-02-11T12:24:43.566Z,LINUX-JUMP-01,box.com,A,13.107.42.14,NOERROR,35
2026-02-11T12:25:45.047Z,FIN-WS22,api.github.com,A,52.92.128.17,NOERROR,50
2026-02-11T12:27:48.296Z,ENG-MAC-04,updates.microsoft.com,A,74.112.186.55,NOERROR,31
2026-02-11T12:29:45.915Z,FIN-WS22,cdn.slack.com,A,13.107.42.14,NOERROR,42
2026-02-11T12:32:08.217Z,ENG-MAC-04,cdn.slack.com,A,74.112.186.55,NOERROR,54
2026-02-11T12:34:05.499Z,ENG-MAC-04,updates.microsoft.com,A,74.112.186.55,NOERROR,8
2026-02-11T12:36:23.854Z,BLD-RUN-02,login.microsoftonline.com,A,13.107.42.14,NOERROR,29
2026-02-11T12:39:07.594Z,FIN-WS22,cdn.slack.com,A,140.82.112.5,NOERROR,32
2026-02-11T12:40:35.038Z,ENG-MAC-17,updates.microsoft.com,A,13.107.42.14,NOERROR,8
2026-02-11T12:42:29.929Z,FIN-WS17,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,27
2026-02-11T12:44:29.120Z,BLD-RUN-02,box.com,A,52.92.128.17,NOERROR,6
2026-02-11T12:45:23.221Z,ENG-MAC-04,registry.npmjs.org,A,140.82.112.5,NOERROR,14
2026-02-11T12:46:39.180Z,LINUX-JUMP-01,login.microsoftonline.com,A,13.107.42.14,NOERROR,68
2026-02-11T12:48:38.042Z,ENG-MAC-04,login.microsoftonline.com,A,140.82.112.5,NOERROR,10
2026-02-11T12:51:24.691Z,FIN-WS17,api.github.com,A,13.107.42.14,NOERROR,71
2026-02-11T12:52:06.705Z,FIN-WS22,login.microsoftonline.com,A,74.112.186.55,NOERROR,24
2026-02-11T12:52:47.125Z,FIN-WS22,login.microsoftonline.com,A,140.82.112.5,NOERROR,33
2026-02-11T12:55:16.034Z,ENG-MAC-04,updates.microsoft.com,A,52.92.128.17,NOERROR,5
2026-02-11T12:57:06.258Z,ENG-MAC-17,box.com,A,74.112.186.55,NOERROR,64
2026-02-11T12:58:34.288Z,ENG-MAC-17,login.microsoftonline.com,A,140.82.112.5,NOERROR,11
2026-02-11T13:01:03.655Z,ENG-MAC-04,login.microsoftonline.com,A,52.92.128.17,NOERROR,34
2026-02-11T13:02:29.566Z,ENG-MAC-04,registry.npmjs.org,A,13.107.42.14,NOERROR,14
2026-02-11T13:05:14.416Z,ENG-MAC-04,updates.microsoft.com,A,52.92.128.17,NOERROR,9
2026-02-11T13:07:27.931Z,ENG-MAC-17,login.microsoftonline.com,A,52.92.128.17,NOERROR,29
2026-02-11T13:08:55.937Z,FIN-WS22,box.com,A,52.92.128.17,NOERROR,5
2026-02-11T13:10:00.179Z,ENG-MAC-17,registry.npmjs.org,A,74.112.186.55,NOERROR,23
2026-02-11T13:10:54.620Z,FIN-WS17,api.github.com,A,74.112.186.55,NOERROR,38
2026-02-11T13:13:31.888Z,ENG-MAC-17,registry.npmjs.org,A,74.112.186.55,NOERROR,71
2026-02-11T13:15:52.338Z,LINUX-JUMP-01,updates.microsoft.com,A,13.107.42.14,NOERROR,38
2026-02-11T13:17:59.923Z,BLD-RUN-02,api.github.com,A,52.92.128.17,NOERROR,46
2026-02-11T13:19:00.489Z,BLD-RUN-02,updates.microsoft.com,A,74.112.186.55,NOERROR,25
2026-02-11T13:20:10.329Z,LINUX-JUMP-01,api.github.com,A,140.82.112.5,NOERROR,39
2026-02-11T13:21:09.766Z,FIN-WS17,box.com,A,74.112.186.55,NOERROR,52
2026-02-11T13:22:10.204Z,ENG-MAC-17,login.microsoftonline.com,A,140.82.112.5,NOERROR,63
2026-02-11T13:23:19.902Z,FIN-WS22,api.github.com,A,140.82.112.5,NOERROR,37
2026-02-11T13:24:55.168Z,ENG-MAC-04,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,12
2026-02-11T13:27:19.635Z,ENG-MAC-17,registry.npmjs.org,A,52.92.128.17,NOERROR,27
2026-02-11T13:28:22.120Z,ENG-MAC-04,cdn.slack.com,A,74.112.186.55,NOERROR,23
2026-02-11T13:30:49.598Z,FIN-WS17,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,45
2026-02-11T13:32:14.476Z,BLD-RUN-02,api.github.com,A,140.82.112.5,NOERROR,20
2026-02-11T13:34:58.780Z,BLD-RUN-02,login.microsoftonline.com,A,140.82.112.5,NOERROR,31
2026-02-11T13:37:46.813Z,FIN-WS17,box.com,A,74.112.186.55,NOERROR,45
2026-02-11T13:38:30.235Z,ENG-MAC-04,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,51
2026-02-11T13:41:13.136Z,ENG-MAC-17,login.microsoftonline.com,A,13.107.42.14,NOERROR,20
2026-02-11T13:42:07.887Z,ENG-MAC-04,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,2
2026-02-11T13:44:15.572Z,LINUX-JUMP-01,updates.microsoft.com,A,140.82.112.5,NOERROR,30
2026-02-11T13:46:00.094Z,ENG-MAC-17,registry.npmjs.org,A,74.112.186.55,NOERROR,71
2026-02-11T13:47:38.609Z,ENG-MAC-04,cdn.slack.com,A,13.107.42.14,NOERROR,9
2026-02-11T13:48:36.288Z,BLD-RUN-02,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,25
2026-02-11T13:50:20.744Z,FIN-WS17,login.microsoftonline.com,A,52.92.128.17,NOERROR,58
2026-02-11T13:51:51.908Z,BLD-RUN-02,box.com,A,52.92.128.17,NOERROR,58
2026-02-11T13:54:25.970Z,FIN-WS22,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,26
2026-02-11T13:56:08.172Z,BLD-RUN-02,registry.npmjs.org,A,74.112.186.55,NOERROR,30
2026-02-11T13:56:59.674Z,ENG-MAC-04,login.microsoftonline.com,A,140.82.112.5,NOERROR,42
2026-02-11T13:59:03.488Z,ENG-MAC-04,registry.npmjs.org,A,13.107.42.14,NOERROR,13
2026-02-11T14:01:57.588Z,ENG-MAC-04,login.microsoftonline.com,A,140.82.112.5,NOERROR,5
2026-02-11T14:03:21.564Z,FIN-WS17,api.github.com,A,13.107.42.14,NOERROR,53
2026-02-11T14:05:55.231Z,FIN-WS17,updates.microsoft.com,A,52.92.128.17,NOERROR,44
2026-02-11T14:06:39.132Z,FIN-WS22,box.com,A,74.112.186.55,NOERROR,47
2026-02-11T14:09:14.115Z,BLD-RUN-02,box.com,A,74.112.186.55,NOERROR,56
2026-02-11T14:10:27.644Z,ENG-MAC-04,cdn.slack.com,A,74.112.186.55,NOERROR,23
2026-02-11T14:12:37.662Z,FIN-WS22,updates.microsoft.com,A,13.107.42.14,NOERROR,35
2026-02-11T14:14:04.995Z,ENG-MAC-17,cdn.slack.com,A,13.107.42.14,NOERROR,32
2026-02-11T14:15:54.647Z,BLD-RUN-02,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,37
2026-02-11T14:17:14.221Z,BLD-RUN-02,box.com,A,74.112.186.55,NOERROR,25
2026-02-11T14:19:23.787Z,FIN-WS22,box.com,A,52.92.128.17,NOERROR,3
2026-02-11T14:20:27.882Z,LINUX-JUMP-01,api.github.com,A,13.107.42.14,NOERROR,69
2026-02-11T14:23:05.216Z,ENG-MAC-17,registry.npmjs.org,A,52.92.128.17,NOERROR,4
2026-02-11T14:25:33.459Z,FIN-WS22,cdn.slack.com,A,52.92.128.17,NOERROR,50
2026-02-11T14:27:20.818Z,ENG-MAC-17,cdn.slack.com,A,140.82.112.5,NOERROR,37
2026-02-11T14:29:53.168Z,ENG-MAC-17,registry.npmjs.org,A,74.112.186.55,NOERROR,30
2026-02-11T14:31:55.992Z,LINUX-JUMP-01,login.microsoftonline.com,A,13.107.42.14,NOERROR,27
2026-02-11T14:33:10.168Z,FIN-WS17,login.microsoftonline.com,A,140.82.112.5,NOERROR,13
2026-02-11T14:34:13.302Z,FIN-WS22,updates.microsoft.com,A,52.92.128.17,NOERROR,8
2026-02-11T14:36:43.798Z,FIN-WS22,box.com,A,140.82.112.5,NOERROR,61
2026-02-11T14:37:48.851Z,FIN-WS17,cdn.slack.com,A,140.82.112.5,NOERROR,19
2026-02-11T14:40:03.250Z,FIN-WS22,login.microsoftonline.com,A,13.107.42.14,NOERROR,47
2026-02-11T14:41:02.964Z,BLD-RUN-02,login.microsoftonline.com,A,140.82.112.5,NOERROR,64
2026-02-11T14:42:28.570Z,ENG-MAC-04,cdn.slack.com,A,52.92.128.17,NOERROR,69
2026-02-11T14:44:18.182Z,ENG-MAC-04,api.github.com,A,13.107.42.14,NOERROR,44
2026-02-11T14:45:49.117Z,BLD-RUN-02,api.github.com,A,74.112.186.55,NOERROR,9
2026-02-11T14:47:22.454Z,LINUX-JUMP-01,box.com,A,140.82.112.5,NOERROR,26
2026-02-11T14:48:34.149Z,ENG-MAC-04,cdn.slack.com,A,74.112.186.55,NOERROR,40
2026-02-11T14:50:09.083Z,ENG-MAC-04,login.microsoftonline.com,A,140.82.112.5,NOERROR,47
2026-02-11T14:50:52.169Z,LINUX-JUMP-01,api.github.com,A,13.107.42.14,NOERROR,66
2026-02-11T14:51:55.278Z,FIN-WS22,registry.npmjs.org,A,74.112.186.55,NOERROR,10
2026-02-11T14:54:21.524Z,ENG-MAC-17,login.microsoftonline.com,A,13.107.42.14,NOERROR,17
2026-02-11T14:56:38.339Z,ENG-MAC-04,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,69
2026-02-11T14:59:23.655Z,ENG-MAC-04,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,63
2026-02-11T15:01:25.422Z,ENG-MAC-04,login.microsoftonline.com,A,140.82.112.5,NOERROR,45
2026-02-11T15:03:53.855Z,FIN-WS22,registry.npmjs.org,A,140.82.112.5,NOERROR,11
2026-02-11T15:06:44.815Z,LINUX-JUMP-01,api.github.com,A,140.82.112.5,NOERROR,55
2026-02-11T15:07:26.490Z,LINUX-JUMP-01,registry.npmjs.org,A,140.82.112.5,NOERROR,69
2026-02-11T15:08:11.422Z,LINUX-JUMP-01,api.github.com,A,74.112.186.55,NOERROR,48
2026-02-11T15:10:48.914Z,FIN-WS17,box.com,A,52.92.128.17,NOERROR,37
2026-02-11T15:11:57.163Z,ENG-MAC-04,updates.microsoft.com,A,74.112.186.55,NOERROR,16
2026-02-11T15:14:39.877Z,ENG-MAC-04,registry.npmjs.org,A,13.107.42.14,NOERROR,49
2026-02-11T15:15:50.928Z,ENG-MAC-17,box.com,A,74.112.186.55,NOERROR,17
2026-02-11T15:17:15.578Z,ENG-MAC-17,updates.microsoft.com,A,52.92.128.17,NOERROR,25
2026-02-11T15:19:27.973Z,BLD-RUN-02,registry.npmjs.org,A,52.92.128.17,NOERROR,28
2026-02-11T15:20:33.776Z,ENG-MAC-17,api.github.com,A,140.82.112.5,NOERROR,43
2026-02-11T15:22:12.982Z,ENG-MAC-04,api.github.com,A,140.82.112.5,NOERROR,2
2026-02-11T15:24:20.061Z,FIN-WS17,cdn.slack.com,A,140.82.112.5,NOERROR,38
2026-02-11T15:26:44.767Z,BLD-RUN-02,registry.npmjs.org,A,140.82.112.5,NOERROR,26
2026-02-11T15:28:19.588Z,ENG-MAC-04,cdn.slack.com,A,74.112.186.55,NOERROR,25
2026-02-11T15:29:06.576Z,FIN-WS17,box.com,A,52.92.128.17,NOERROR,27
2026-02-11T15:29:53.870Z,BLD-RUN-02,cdn.slack.com,A,74.112.186.55,NOERROR,31
2026-02-11T15:30:49.482Z,FIN-WS22,updates.microsoft.com,A,74.112.186.55,NOERROR,32
2026-02-11T15:31:59.605Z,FIN-WS17,api.github.com,A,13.107.42.14,NOERROR,15
2026-02-11T15:34:25.214Z,FIN-WS22,cdn.slack.com,A,52.92.128.17,NOERROR,68
2026-02-11T15:35:01.647Z,ENG-MAC-17,cdn.slack.com,A,140.82.112.5,NOERROR,32
2026-02-11T15:37:19.312Z,LINUX-JUMP-01,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,45
2026-02-11T15:38:54.059Z,FIN-WS17,registry.npmjs.org,A,52.92.128.17,NOERROR,4
2026-02-11T15:40:58.515Z,ENG-MAC-17,login.microsoftonline.com,A,52.92.128.17,NOERROR,62
2026-02-11T15:42:13.388Z,ENG-MAC-17,cdn.slack.com,A,13.107.42.14,NOERROR,10
2026-02-11T15:44:23.074Z,BLD-RUN-02,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,46
2026-02-11T15:45:40.863Z,FIN-WS22,updates.microsoft.com,A,52.92.128.17,NOERROR,30
2026-02-11T15:46:33.118Z,ENG-MAC-04,registry.npmjs.org,A,52.92.128.17,NOERROR,26
2026-02-11T15:47:31.715Z,ENG-MAC-17,updates.microsoft.com,A,74.112.186.55,NOERROR,9
2026-02-11T15:50:08.469Z,ENG-MAC-04,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,21
2026-02-11T15:50:59.348Z,ENG-MAC-17,login.microsoftonline.com,A,74.112.186.55,NOERROR,45
2026-02-11T15:51:36.405Z,ENG-MAC-17,updates.microsoft.com,A,74.112.186.55,NOERROR,22
2026-02-11T15:52:31.169Z,LINUX-JUMP-01,box.com,A,13.107.42.14,NOERROR,43
2026-02-11T15:53:56.894Z,ENG-MAC-04,login.microsoftonline.com,A,74.112.186.55,NOERROR,66
2026-02-11T15:56:45.599Z,FIN-WS17,api.github.com,A,13.107.42.14,NOERROR,41
2026-02-11T15:58:07.808Z,FIN-WS17,cdn.slack.com,A,13.107.42.14,NOERROR,3
2026-02-11T15:59:32.724Z,LINUX-JUMP-01,registry.npmjs.org,A,74.112.186.55,NOERROR,28
2026-02-11T16:02:23.683Z,FIN-WS17,cdn.slack.com,A,13.107.42.14,NOERROR,17
2026-02-11T16:05:03.191Z,ENG-MAC-04,api.github.com,A,74.112.186.55,NOERROR,32
2026-02-11T16:07:53.706Z,BLD-RUN-02,updates.microsoft.com,A,52.92.128.17,NOERROR,20
2026-02-11T16:10:02.967Z,BLD-RUN-02,box.com,A,140.82.112.5,NOERROR,39
2026-02-11T16:12:22.926Z,ENG-MAC-17,box.com,A,74.112.186.55,NOERROR,50
2026-02-11T16:14:29.438Z,FIN-WS22,updates.microsoft.com,A,13.107.42.14,NOERROR,36
2026-02-11T16:16:33.203Z,ENG-MAC-04,registry.npmjs.org,A,140.82.112.5,NOERROR,6
2026-02-11T16:18:13.666Z,LINUX-JUMP-01,login.microsoftonline.com,A,13.107.42.14,NOERROR,29
2026-02-11T16:19:17.253Z,LINUX-JUMP-01,login.microsoftonline.com,A,52.92.128.17,NOERROR,28
2026-02-11T16:21:53.442Z,LINUX-JUMP-01,api.github.com,A,140.82.112.5,NOERROR,53
2026-02-11T16:23:13.268Z,ENG-MAC-17,registry.npmjs.org,A,13.107.42.14,NOERROR,15
2026-02-11T16:25:23.654Z,BLD-RUN-02,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,19
2026-02-11T16:26:54.227Z,FIN-WS22,updates.microsoft.com,A,74.112.186.55,NOERROR,69
2026-02-11T16:29:18.560Z,ENG-MAC-17,cdn.slack.com,A,74.112.186.55,NOERROR,69
2026-02-11T16:30:43.031Z,BLD-RUN-02,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,30
2026-02-11T16:33:11.252Z,ENG-MAC-17,cdn.slack.com,A,13.107.42.14,NOERROR,3
2026-02-11T16:34:32.227Z,BLD-RUN-02,updates.microsoft.com,A,140.82.112.5,NOERROR,3
2026-02-11T16:37:18.086Z,ENG-MAC-04,login.microsoftonline.com,A,74.112.186.55,NOERROR,50
2026-02-11T16:39:28.241Z,ENG-MAC-04,cdn.slack.com,A,140.82.112.5,NOERROR,20
2026-02-11T16:41:51.680Z,FIN-WS22,api.github.com,A,74.112.186.55,NOERROR,62
2026-02-11T16:42:59.977Z,ENG-MAC-17,login.microsoftonline.com,A,52.92.128.17,NOERROR,16
2026-02-11T16:44:09.243Z,ENG-MAC-17,updates.microsoft.com,A,52.92.128.17,NOERROR,55
2026-02-11T16:44:58.140Z,FIN-WS22,box.com,A,140.82.112.5,NOERROR,55
2026-02-11T16:47:40.149Z,ENG-MAC-04,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,23
2026-02-11T16:49:55.101Z,FIN-WS22,cdn.slack.com,A,140.82.112.5,NOERROR,51
2026-02-11T16:51:26.811Z,BLD-RUN-02,box.com,A,52.92.128.17,NOERROR,65
2026-02-11T16:53:08.296Z,LINUX-JUMP-01,cdn.slack.com,A,13.107.42.14,NOERROR,54
2026-02-11T16:54:47.603Z,ENG-MAC-17,login.microsoftonline.com,A,74.112.186.55,NOERROR,41
2026-02-11T16:57:08.342Z,LINUX-JUMP-01,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,5
2026-02-11T16:59:13.963Z,FIN-WS17,registry.npmjs.org,A,140.82.112.5,NOERROR,16
2026-02-11T17:00:14.128Z,ENG-MAC-04,registry.npmjs.org,A,140.82.112.5,NOERROR,61
2026-02-11T17:01:42.296Z,ENG-MAC-04,registry.npmjs.org,A,74.112.186.55,NOERROR,70
2026-02-11T17:02:41.347Z,ENG-MAC-17,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,17
2026-02-11T17:03:44.144Z,ENG-MAC-17,registry.npmjs.org,A,13.107.42.14,NOERROR,38
2026-02-11T17:05:01.162Z,LINUX-JUMP-01,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,46
2026-02-11T17:06:16.676Z,FIN-WS22,login.microsoftonline.com,A,13.107.42.14,NOERROR,62
2026-02-11T17:09:07.147Z,FIN-WS17,registry.npmjs.org,A,140.82.112.5,NOERROR,57
2026-02-11T17:09:44.065Z,BLD-RUN-02,cdn.slack.com,A,52.92.128.17,NOERROR,20
2026-02-11T17:11:09.280Z,ENG-MAC-04,updates.microsoft.com,A,74.112.186.55,NOERROR,65
2026-02-11T17:13:45.265Z,BLD-RUN-02,api.github.com,A,74.112.186.55,NOERROR,6
2026-02-11T17:15:43.733Z,FIN-WS22,updates.microsoft.com,A,74.112.186.55,NOERROR,18
2026-02-11T17:17:44.147Z,FIN-WS22,login.microsoftonline.com,A,140.82.112.5,NOERROR,65
2026-02-11T17:19:39.464Z,FIN-WS17,updates.microsoft.com,A,74.112.186.55,NOERROR,42
2026-02-11T17:20:25.494Z,FIN-WS22,registry.npmjs.org,A,13.107.42.14,NOERROR,5
2026-02-11T17:21:32.360Z,LINUX-JUMP-01,box.com,A,74.112.186.55,NOERROR,59
2026-02-11T17:22:18.988Z,FIN-WS22,cdn.slack.com,A,140.82.112.5,NOERROR,25
2026-02-11T17:25:02.823Z,FIN-WS17,registry.npmjs.org,A,74.112.186.55,NOERROR,38
2026-02-11T17:25:39.698Z,LINUX-JUMP-01,api.github.com,A,13.107.42.14,NOERROR,38
2026-02-11T17:27:13.473Z,ENG-MAC-17,updates.microsoft.com,A,140.82.112.5,NOERROR,56
2026-02-11T17:29:16.679Z,FIN-WS22,registry.npmjs.org,A,74.112.186.55,NOERROR,62
2026-02-11T17:31:02.891Z,BLD-RUN-02,login.microsoftonline.com,A,52.92.128.17,NOERROR,11
2026-02-11T17:32:02.713Z,FIN-WS17,login.microsoftonline.com,A,52.92.128.17,NOERROR,40
2026-02-11T17:34:34.396Z,BLD-RUN-02,updates.microsoft.com,A,74.112.186.55,NOERROR,44
2026-02-11T17:35:32.057Z,LINUX-JUMP-01,registry.npmjs.org,A,140.82.112.5,NOERROR,31
2026-02-11T17:36:13.490Z,ENG-MAC-17,api.github.com,A,140.82.112.5,NOERROR,58
2026-02-11T17:38:05.799Z,LINUX-JUMP-01,api.github.com,A,13.107.42.14,NOERROR,69
2026-02-11T17:40:44.176Z,FIN-WS22,login.microsoftonline.com,A,140.82.112.5,NOERROR,39
2026-02-11T17:43:15.213Z,ENG-MAC-04,login.microsoftonline.com,A,13.107.42.14,NOERROR,29
2026-02-11T17:44:45.655Z,ENG-MAC-17,login.microsoftonline.com,A,74.112.186.55,NOERROR,25
2026-02-11T17:47:13.818Z,BLD-RUN-02,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,33
2026-02-11T17:48:52.221Z,FIN-WS22,box.com,A,52.92.128.17,NOERROR,56
2026-02-11T17:50:42.836Z,BLD-RUN-02,registry.npmjs.org,A,74.112.186.55,NOERROR,2
2026-02-11T17:52:28.392Z,ENG-MAC-04,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,65
2026-02-11T17:53:58.890Z,FIN-WS22,cdn.slack.com,A,52.92.128.17,NOERROR,32
2026-02-11T17:54:48.618Z,BLD-RUN-02,box.com,A,52.92.128.17,NOERROR,69
2026-02-11T17:57:16.225Z,LINUX-JUMP-01,api.github.com,A,74.112.186.55,NOERROR,11
2026-02-11T17:58:19.283Z,FIN-WS17,cdn.slack.com,A,140.82.112.5,NOERROR,40
2026-02-11T17:59:59.965Z,FIN-WS22,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,4
2026-02-11T18:01:25.282Z,BLD-RUN-02,registry.npmjs.org,A,13.107.42.14,NOERROR,61
2026-02-11T18:03:06.043Z,ENG-MAC-17,login.microsoftonline.com,A,13.107.42.14,NOERROR,28
2026-02-11T18:05:12.212Z,ENG-MAC-04,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,52
2026-02-11T18:07:44.029Z,BLD-RUN-02,api.github.com,A,140.82.112.5,NOERROR,19
2026-02-11T18:10:38.318Z,FIN-WS22,login.microsoftonline.com,A,74.112.186.55,NOERROR,18
2026-02-11T18:11:40.140Z,ENG-MAC-04,registry.npmjs.org,A,74.112.186.55,NOERROR,15
2026-02-11T18:13:20.710Z,ENG-MAC-04,cdn.slack.com,A,140.82.112.5,NOERROR,51
2026-02-11T18:14:50.880Z,BLD-RUN-02,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,33
2026-02-11T18:16:33.240Z,FIN-WS17,api.github.com,A,52.92.128.17,NOERROR,56
2026-02-11T18:18:47.031Z,BLD-RUN-02,registry.npmjs.org,A,74.112.186.55,NOERROR,49
2026-02-11T18:21:06.707Z,LINUX-JUMP-01,api.github.com,A,74.112.186.55,NOERROR,3
2026-02-11T18:23:29.696Z,ENG-MAC-04,updates.microsoft.com,A,13.107.42.14,NOERROR,61
2026-02-11T18:26:15.936Z,ENG-MAC-04,cdn.slack.com,A,13.107.42.14,NOERROR,67
2026-02-11T18:27:23.843Z,ENG-MAC-04,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,45
2026-02-11T18:29:15.687Z,BLD-RUN-02,login.microsoftonline.com,A,74.112.186.55,NOERROR,56
2026-02-11T18:30:01.827Z,ENG-MAC-17,updates.microsoft.com,A,13.107.42.14,NOERROR,24
2026-02-11T18:31:13.522Z,ENG-MAC-17,updates.microsoft.com,A,13.107.42.14,NOERROR,29
2026-02-11T18:33:13.829Z,LINUX-JUMP-01,box.com,A,52.92.128.17,NOERROR,24
2026-02-11T18:35:10.523Z,LINUX-JUMP-01,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,64
2026-02-11T18:35:50.535Z,ENG-MAC-04,cdn.slack.com,A,140.82.112.5,NOERROR,61
2026-02-11T18:37:10.473Z,FIN-WS17,updates.microsoft.com,A,140.82.112.5,NOERROR,47
2026-02-11T18:39:54.751Z,ENG-MAC-04,api.github.com,A,13.107.42.14,NOERROR,41
2026-02-11T18:40:47.503Z,ENG-MAC-17,api.github.com,A,74.112.186.55,NOERROR,41
2026-02-11T18:43:24.624Z,FIN-WS17,registry.npmjs.org,A,74.112.186.55,NOERROR,40
2026-02-11T18:44:46.677Z,FIN-WS22,box.com,A,74.112.186.55,NOERROR,42
2026-02-11T18:47:15.742Z,ENG-MAC-17,api.github.com,A,74.112.186.55,NOERROR,7
2026-02-11T18:48:49.317Z,FIN-WS17,cdn.slack.com,A,74.112.186.55,NOERROR,29
2026-02-11T18:51:09.159Z,BLD-RUN-02,login.microsoftonline.com,A,52.92.128.17,NOERROR,71
2026-02-11T18:53:45.292Z,BLD-RUN-02,login.microsoftonline.com,A,140.82.112.5,NOERROR,22
2026-02-11T18:55:56.444Z,BLD-RUN-02,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,53
2026-02-11T18:56:41.014Z,LINUX-JUMP-01,cdn.slack.com,A,140.82.112.5,NOERROR,64
2026-02-11T18:58:42.738Z,FIN-WS17,box.com,A,74.112.186.55,NOERROR,10
2026-02-11T18:59:19.556Z,LINUX-JUMP-01,cdn.slack.com,A,140.82.112.5,NOERROR,24
2026-02-11T19:00:58.520Z,BLD-RUN-02,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,55
2026-02-11T19:02:06.200Z,ENG-MAC-04,updates.microsoft.com,A,74.112.186.55,NOERROR,46
2026-02-11T19:04:27.017Z,FIN-WS22,registry.npmjs.org,A,13.107.42.14,NOERROR,21
